taxonID,vernacularName,identifier,source,language,,,,,,,,,,,,,,,
wfo-4000003007,"[Greek argyros, silver, and chosma, powder, referring to whitish farina covering the abaxial surface of leaf blades in most species]",EF91750C-3C78-4440-B1D9-0B75CA127E61,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000003041,"[The genus <i>Aria</i> and Greek <i>karpos</i>, fruit, referring to the <i>Aria</i>-like fruit]",B77E4A6E-1C57-4195-8922-3F39F6FE13D5,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000003046,"Jack-in-the-pulpit [Greek aris, plant name used by Pliny, and haima, blood, in reference to the red-spotted leaves of some species]",8F79DD1A-926D-4B6E-81DD-EBBFEF62506E,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000003058,"Valley spinycape [Latin <i>arista</i>, awn, and <i>capsa</i>, box, alluding to awned involucres]",9D0E835F-6357-47BB-82D0-B9F2ECA251F4,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000003062,"Dutchman's-pipe, aristoloche [Greek aristolocheia, birthwort, from aristos, best, and lochia, delivery, in reference to ancient use of herb as aid in childbirth]",B1A91B61-C72F-4D85-9873-45AF290F9B7A,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000003077,"Thrift [Celtic <i>ar mor</i>, at seaside, alluding to habitat]",6D863C8E-BA6C-45A8-8BF7-A1AC5F3D08E2,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000003221,"Wild-ginger; asaret, gingembre sauvage [Ancient Greek asaron, name of an unknown plant]",52221AC5-1D9C-4278-9520-0CC0F8F85335,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000003233,"[Greek, <i>a-</i>, not or without, and <i>schisma</i>, split, alluding to indehiscent capsule]",AFD59C57-1796-4D7E-A3D7-D2C556E9F42A,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000003268,Pawpaw [American Indian assimin through French asiminier ],30EB44AE-C7EA-4E36-B531-98771D597101,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000003280,"Asparagus-fern, asperge, espárrago [Greek asparasso, to rip, alluding to the spiny leaves of some species]",A989D8D5-2509-4A65-AFDC-E7BA6DD2A032,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000003334,"Lace ferns, aspidote [Greek aspidotes, shield-bearer, for the shieldlike false indusia]",33CDC034-3156-4168-B667-AEE0CEF7DEFA,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-4000003342,"Spleenwort [Greek splen, spleen; thought by Dioscorides to be useful for treating spleen diseases]",DF30D6B3-4822-4370-91E6-10B812E62CD9,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000003482,"Star-scaled cloak ferns [Greek astro, star, and lepis, scale, in reference to the starlike scales on the adaxial blade surface]",2553391C-B7AC-41DB-B58B-27D71B0A6D30,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000003495,"[Greek <i>asteros,</i> star, in reference to the star-shaped stem cross section of the type species, and <i>phyton,</i> plant]",CDAB2682-453C-4C60-8A29-889A9B73FC6D,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000003575,"Lady fern [Greek athyros, doorless; the sporangia only tardily push back the outer edge of the indusium]",004E4445-D8DE-474D-8267-F06179CE967A,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000003610,"[Greek <i>a-,</i> without, and <i>trichos</i>, hair, alluding to calyptra]",388B1B1D-0BCE-4BC9-AD37-ED12B29DA1FD,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000003611,"Orach, saltbush [ancient Latin name]",530AE9EE-916D-4D48-8C59-AAA2BD64A05B,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000003796,"Russian pigweed [Greek <i>axyros</i> (<i>a</i>, not, and <i>xyrios</i>, razor), blunt, not cutting, in reference to the mild taste]",7AD6974F-0D3D-4D30-9DFF-BDA07E8E37D4,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000004075,"[Latin <i>barba</i>, beard, and -<i>ula</i>, diminutive, alluding to peristome]",75D8731E-CF0F-43CC-805F-FE72E7C3363F,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000004157,"[Genus <i>Bartramia</i> and Greek -<i>opsis</i>, resembling]",1F85520A-AB7F-4758-A58C-C2E8CE27B4F1,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000004181,"[Greek basis, base, and phyllon, leaf, referring to the single basal leaf]",385743C1-6CED-477E-809E-AB4285347F2B,,,,,,,,,,,,,,2004-05-21,,,2004-03-08
wfo-4000004190,"[For F. Bassi, 1710-1774, Italian naturalist]",FC58CD61-F5A6-408B-9F61-DDCDDD4D47F2,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000004329,Blackberry-lily [apparently based on a vernacular name in western India],62890208-38DA-46A7-93CB-789B9508AA8C,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000004356,"[Latin <i>bellus</i>, beautiful, and genus <i>Barbula</i>]",8C787A78-52C6-43B0-86AF-A0F92EC86214,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000004379,"[Greek (Latinized) belos, arrow, and glotta, tongue, possibly alluding to sagittate lip]",917D7536-F6BF-4F41-94D0-1D9589D7F3AA,,,,,,,,,,,,,,2004-05-21,,,2004-03-08
wfo-4000004457,"Barberry, Oregon-grape, berbéris, algerita [Mediaeval Latin barbaris ]",2F0E310F-204F-4C53-B7EF-879229C9A287,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000004472,"Snakecactus [for Alwin Berger, 1871-1931, German cactologist and horticulturist at La Mortola, Italy, and <i>Cactus</i>, an old genus name]",D34E16A0-EDAF-4907-BC20-2BFD89F66C58,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000004539,"Beet, chard [derivation uncertain, possibly from Celtic name for red root]",A6A478C5-FA3B-4874-B40B-C45D4040B436,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000004547,"Birch [Latin betula, birch]",1A4E31FB-B4C0-4174-A59F-185D8998FC85,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000004686,"Bistort [Latin, <i>bi</i>-, twice, and tortus, twisted, alluding to the rhizomes of some species]",C2E5C380-0830-4B85-A01F-E0AD4DBBD47D,,,,,,,,,,,,,,2007-11-08,,,2007-11-08
wfo-4000004744,"Deer ferns [Greek blechnon, an ancient name for ferns in general]",CE5F8265-CC38-44DE-9850-3C7A49A11CBD,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000004799,"[For Luis Blet, a Catalonian apothecary of the eighteenth century who accompanied Ruiz and Pavón on their New World explorations]",CC10109E-16D1-4A31-9135-39996C451A71,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000004805,"[For J. J. Blind, pastor at Münster, Germany, 1834-1848]",A0067EC7-0879-4E72-8D98-2C8B0577B539,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000004814,"Golden star [for H. G. Bloomer, 1821–1874, early San Francisco botanist and one-time botanical curator at the California Academy of Sciences]",CA03EDCF-7A0F-41BC-A0DC-85B1E215FB6F,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000004829,Silverhead [abridged from old Latin name <i>Bulutaparon</i>],F05FAD70-07C9-4892-9365-2BE854F1ADB7,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000004831,"Blysmopsis [Blysmus, a genus name, and Greek -opsis, likeness]",478CDBF1-DBF9-4C3F-8DDD-A67496BBB3CF,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000004837,"[Greek blyxo, to gush forth, spout out, bubble up]",D367C574-69E8-4773-874D-F60E4AE3E9B0,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000004863,"False-nettle [for G. R. Böhmer, German botanist]",AA7EB6F1-4420-42BB-B177-1222FD262891,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000004873,"Spiderling [for Hermann Boerhaave, 1668-1738, physician and botanist of Leiden]",9D6FB5CB-52D2-424A-8A4D-11C8C9DB838C,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000004911,"Tuberous bulrush [Greek bolbos, a bulb, and schoenos, a rush, reed, in reference to the presence of corms]",8FAD140D-9C9D-4ADE-9B0E-78BAF7E3A400,,,,,,,,,,,,,,2004-05-21,,,2004-03-17
wfo-4000005090,"Grapefern, moonwort, botryche [Latin botry, bunch (of grapes), and - oides, like; in reference to the sporangial clusters]",E80233D4-72FB-4AA7-ADB2-396542292047,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000005212,"[Greek <i>brachys</i>, short, and <i>odontion</i>, small tooth, alluding to peristome teeth]",AC2CBF98-CB68-46DB-BA5F-98320F5266B4,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000005323,"Water-shield [for Christoph Brasen, 1774, Moravian missionary and plant collector in Greenland and Labrador]",E2EF4593-3F62-41B1-90ED-B080FDFEEFC0,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000005343,"Spider orchid [for William Brass, an eighteenth-century British botanical illustrator and collector]",9FDD7AAD-15CC-4A18-BA9A-221FA51324AD,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000005488,"Breadnut [Greek brosimos, edible]",8BCD7060-323C-47BA-8885-810DD2F5DD31,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000005496,"[For Viktor Ferdinand Brotherus, 1849-1929, Finnish bryologist]",F3410B05-53ED-41DE-B017-0FE5B6D5FB70,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000005505,"Paper-mulberry [for Pierre Marie Auguste Broussonet (1761-1807), French biologist at Montpellier]",EE614AB9-1C65-4B64-A008-D9324D0658D3,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000005520,"[For Philipp Bruch, 1781-1847, German pharmacist and bryologist]",7EF2BE3E-0729-4B51-9A90-45D278256FA8,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000005542,"American buckwheat-vine, ladies'-eardrops, eardrop vine, anserine liana [for Morten Thrane Brunnich, 1737-1827, eighteenth-century Danish naturalist]",3D265AA0-5C84-490E-900F-6777970A6AB9,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000005570,"[Greek <i>bryon</i>, moss, and for Elizabeth G. Knight Britton, 1858-1934, American botanist]",528822FC-C954-4250-A321-26B9B872C366,,,,,,,,,,,,,,2007-07-14,,,2007-08-29
wfo-4000005582,"[Greek <i>bryon</i>, moss, <i>erythros,</i> red, and <i>phyllon</i>, leaf]",312FB744-F2D7-4937-A9D3-34B7C4807DED,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000005605,"[Greek <i>bryon</i>, moss, and <i>xiphium</i>, sword, alluding to plant form]",2705CACF-BF91-4F17-86E5-637DB8444F87,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000005680,"[From Monte Buckland, mountain of Isla Grande de Tierra del Fuego, name commemorating William Buckland, 1784-1856, geologist, canon of Christ Church, Oxford, dean of Westminster from 1845, and Latin <i>-ella</i>, diminuntive]",A907FAD7-BF33-42C3-8051-D3FCD72F188D,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000005730,"[Greek bolbos, bulb, and phyllon, leaf, referring to its leafy pseudobulb]",6CE5A884-3467-42E6-9041-D7FDEBA2F8F3,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000005733,"Bulbostyle  [Latin bulbus, bulb, and stylus, style]",69894020-D3DD-4A47-8399-2AAC2BD05036,,,,,,,,,,,,,,2004-05-21,,,2004-03-08
wfo-4000005788,"[For Johannes Burman, 1707–1779, Dutch botanist]",440AF07B-3738-47DA-B00F-52039F876E07,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000005835,"Flowering-rush [Greek butomos / butomon, marsh plant; from Greek bous, cow, and temno, to cut; referring to sharp leaves, known or believed to cut mouths of cattle]",FC94A867-7899-47DE-843B-5D1670D35454,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000005842,"[For J. C. Buxbaum, 1693-1730, its discoverer]",AB421D83-67A7-40F5-B18A-9A4588DDAD9C,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000005869,Fanwort [probably an aboriginal name],9CDC641F-787E-4E46-879D-531398D2532A,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000005957,"[For J. L. Calandrini, 1703-1758, Swiss botanist]",9F5953A5-885B-407A-AC4D-CF771EA6E602,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000006033,"Water arum arum, wild calla [a plant name used by Pliny, perhaps from Greek kallos, beauty]",CDF54EB6-B3D0-41D7-BC70-77DC1606B691,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006094,"[Greek kallos, beauty, referring to the attractive leaves]",E4704917-93D5-49C3-BD16-372FE59D869D,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006115,"Cypress-pine [Greek callos, beautiful, and treis, three, referring to the beauty of the plants and the three-whorled leaves and cone scales]",1AD8AE14-0F8E-4A7B-9047-3A0802454C82,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006133,"[Greek callos, beautiful, and kedros, cedar]",4FD39314-DD94-4E9E-AD66-CAF2C8A23597,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006139,"[Greek kalos, beautiful, and chortos, grass]",B19A4FFE-4DC4-4CEE-BFFC-E3947A5C2EC8,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006175,"Grass pink, calopogon [Greek kalos, beautiful, and pogon, beard, alluding to hairlike protuberances on lamellae]",2CAE6A67-42BF-45E6-8AEE-8CBC59CCC423,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006218,"Marsh-marigold, populage [Greek name for some yellow-flowered plants]",0EB5CC3E-59D0-4913-9D93-C982C559008C,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006232,"Strawberry-shrub, sweetshrub, spicebush [Greek kályx, covering, cup, and anthos, flower]",F7947A28-6562-474C-B8FB-21F28C6DEB88,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006236,"Cupseed [Greek, calyx, cup, and carpos, fruit]",CF64B354-3DB7-4D01-B083-058D89162670,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006266,"[Greek caly, sheathed or covered, and dory, spear, most likely alluding to the spear-shaped buds enclosed until anthesis within the rhipidial spathes]",63F3363F-379F-4289-85D3-A205EE0127EB,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006277,"[Greek <i>kalymma</i>, covering, and <i>peiro</i>, pierce, alluding to fissured calyptra]",9958235A-F9B3-4935-A2E4-2EDE61B1FE16,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000006287,"Calypso, fairy-slipper [Greek kalypso, a figure in Homer’s Odyssey]",3DB53858-8246-4413-95DA-A6A5F6876B58,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000006348,"Camas, quamash [Shoshone name camas or quamash]",2F091E4B-1C76-460F-9359-BE8710B24588,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006458,"[Greek kampylos, crooked, and kentros, spur, alluding to the floral lip with a long, slender, sharply curved spur]",A453FC97-9650-493C-B1CB-63B1B9E4C1E6,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006470,"Strap ferns [Greek kampylos, curved, and neuron, nerve, in reference to the venation]",7BD371C8-1A66-4855-BE9D-0CDFED7ED456,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006474,"[Genus <i>Campylopus</i> and Latin -<i>ella</i>, diminutive]",8AF432F1-781F-4EFD-ADD8-FACF048A92AB,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000006478,"[Greek <i>campylos</i>, curved, and <i>pous</i>, foot, alluding to curved seta]",9ACC599F-05E3-4D7B-8738-F6AA610DE82B,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000006490,"[Greek <i>kampylos</i>, bent, and <i>stele</i>, pillar, alluding to curved seta]",845FDEA5-DCFC-4151-822B-2F1868718269,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000006520,"Pygmy-poppy [for William M 1904, Delaware botanist]",04648A90-1C23-4DC5-ADE5-59F64AB04F6D,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006535,"Canella or wild-cinnamon [Latin canella, cinnamon, related to cana, cane or reed, and -ella, diminutive, because of the tightly rolled bark when dried]",BEF8C62C-6A78-4B88-9A90-900D865EFCD0,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006544,"[Greek kanna, reedlike plant]",347F2D26-0F9A-4C21-9681-9FF813290097,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006546,"Hemp, Indian hemp, marijuana, marihuana, chanvre, cannabis [Greek kannabis, hemp, said to come from Arabic kinnab or Persian kannab ]",7E8022D5-5ADB-4D16-A7C9-B3D4D0C05803,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006686,"Sandcarpet [Greek <i>kardio</i>, heart, and <i>nema</i>, thread, alluding to the obcordate anthers and slender filaments]",490404EF-B3B6-4AC7-ABB0-136D4B7E6960,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000006709,"Carex, laîche",DEB21E34-2947-47BD-B2E8-1053FEF65442,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006751,"[For Andrew Carnegie, 1835-1919, Scottish-born American philanthropist and patron for systematic studies of cacti]",3E27BA7F-5092-4B0F-B5A6-0110F3BFB9D5,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000006782,"Hornbeam [Latin carpinus, hornbeam, possibly from carpentum, a Roman horse-drawn vehicle with wheels made from its hard wood]",5927B362-7C11-43BC-B898-CDF3DAB287C1,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000006785,"Fig-marigold [Greek <i>karpos</i>, fruit, and <i>brota</i>, edible things]",2FF8CB72-1DEA-4BF5-9B34-8D35DFFE69DA,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000006851,"Hickory, caryer, hicorier [Greek káryon, nut, kernel]",F6F8CB14-8ABD-41E2-AFB9-30ECB8B3C54F,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006870,"Fishtail palm [Greek caryon, nut]",E6E420E4-24E1-49E5-B748-F8BCF90B5321,,,,,,,,,,,,,,2004-05-21,,,2004-08-19
wfo-4000006922,"[Greek kasytas, name for Cuscuta ]",6D0562EA-696C-48E5-B3A7-73F5917E5355,,,,,,,,,,,,,,2004-05-21,,,2015-08-24
wfo-4000006925,"Chestnut, châtaignier [Classical Latin, from Greek kastanaion karuon, nut from Castania, probably referring either to Kastanaia in Pontus or Castana in Thessaly]",F50D8FDE-8983-442D-A810-DC7D9105EB14,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000006952,"She-oak [Neo-Latin casuarius, cassowary, from resemblance of drooping branchlets to feathers of the cassowary]",2CAD970E-F021-4136-BEDA-14AAA15E9ADC,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000007064,"Blue cohosh, caulophylle [Greek caulos, stem, and phyllos, leaf]",E494AC94-5138-468E-9C9C-F953B5E9458B,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000007136,"Cockscomb [Greek <i>keleos</i>, burning, alluding to color and/or appearance of the inflorescence of <i>C. cristata</i>]",BA1054F6-3172-4148-9516-BC9468E0D9C4,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000007220,"Red triangles [Greek <i>kentron</i>, spur and <i>stegion</i>, roof, alluding to arched saccate spurs at base of involucre]",FBAA69ED-189D-474A-9934-71B1DA006966,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000007233,"Helleborine [Greek kephale, head, and anthera, anther]",6769C0E9-4BE0-413D-ADC9-2137BC430329,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000007327,"Mouse-ear chickweed, céraiste [Greek, <i>ceras</i>, horn, alluding to shape of capsule]",BE3B9E4C-0B35-44E8-9998-B3F072758326,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000007354,"[Greek <i>keratos</i>, horn, and <i>odon</i>, tooth, alluding to peristome teeth forked like goat horns]",0810E1D6-92F1-48A6-8BFF-35221AE25B33,,,,,,,,,,,,,,2007-07-14,,,2007-07-14
wfo-4000007373,"Hornwort, cornifle [Greek ceratos, horn, and phyllon, leaf]",3579229A-FE47-4576-BFE9-903A1A660618,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000007376,"Antler ferns, water ferns, floating ferns [Greek cerato, horned, and pteris, fern, referring to the antlerlike fertile leaf]",41BFCF50-EBB8-4518-878C-5FC3684CF8BD,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000007586,"White-cedar, false-cypress, faux-cypres [Greek chamai, on the ground, or dwarf, and cyparissos, cypress]",A1A588C6-C851-4EE7-956A-579807B739BC,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000007590,"Bamboo palm, parlor palm [Greek chamai, on the ground, and dorea, gift, in reference to small, low-growing palms of great beauty]",4E42616E-1996-4396-9DC3-9EDA1C099850,,,,,,,,,,,,,,2004-05-21,,,2004-08-20
wfo-4000007716,"[Greek chasme, gap, and anthos, flower, alluding to the shape of the flower]",B417BB4A-D197-43A7-B2B1-9727866971D0,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000007749,"Lip fern [Greek cheilos, margin, and anthus, flower, referring to the marginal sporangia]",0FC85CDD-7466-4758-8984-4894A1E3EAED,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000007779,"Hand fern, dwarf staghorn [Greek cheir, hand, and glossa, tongue; in reference to the palmately lobed trophophores and the linear sporophores]",A24E46ED-C29A-4856-B520-726B305C288D,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000007794,"Celandine, greater celandine, rock-poppy, swallowwort, chélidoine [Greek cheilidon, swallow (bird), perhaps from lore reported by Aristotle and others that mother swallows bathe eyes of their young with the sap]",6BAB63EF-B3C1-4B34-AA1F-4CEEF94A36FB,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000007814,"Goosefoot [Greek <i>chen</i>, goose, and <i>pous</i>, foot, in reference to the shape of the leaf]",0E1BBFDF-F2EE-457E-8500-538FE30AC7AF,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000008116,"Spineflower [Greek <i>chorizo</i>, to divide, and <i>anthos</i>, flower, alluding to tepals]",32D1E171-6A35-4D41-867E-38E175924767,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000008219,"Western chinkapin [Greek chrysos, gold, and lepis, scale, referring to yellow glands on various organs of the plant]",598A22F2-E002-4561-9C17-06F87E21D2EA,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000008321,"Bugbane, snakeroot, cohosh [Latin cimex, bug, and fugare, to drive away]",4709AF5E-834E-41A2-B658-87062A57A7F1,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000008342,"[Greek kinnamomon, cinnamon]",8DBFDBD5-7DB8-44E4-9462-BFB52454943E,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000008376,Greek pertaining to ivy or vine),CF221AB4-6695-4A16-90C2-95B37CA3461E,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-4000008388,"Pussypaws [generic name <i>Cistus</i> (rockrose) and Greek <i>anthos</i>, flower, in reference to similarity of the flowers]",B7BE3A38-B301-4DC5-89C7-D6F4AFBC574E,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000008419,"Twig-rush, sawgrass, marisque [Greek clados, branch, referring to the highly branched inflorescences]",3A973CDC-EB81-46DF-BC66-C2C75AA91C08,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000008543,"Spreading pogonia [Greek kleistos, closed, alluding to lip and petals that diverge only near apex, forming tube for most of their length, the flower thus appearing closed]",CF6FA8B6-36C2-4B1B-9140-6A78E99F0F22,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017528,"Pleat-leaf iris [for William Herbert, 1778–1847, prominent British botanist and specialist in bulbous plants]",0384DCE8-FBA4-45D4-9040-388614FFCA87,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017543,"Guineaflower [for Sigismund Friedrich Hermbstädt, 1760-1833, German botanist]",05FDB5F3-0154-4BFF-BFB1-2ED991D4A2A5,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000017558,"Rupturewort, herniary, herniaire [Latin <i>hernia</i>, rupture, and <i>-aria</i>, pertaining to, alluding to use&nsbp;in&nsbp;treatment of hernias]",0F469ACC-2AC5-439E-8DDF-EEACF3E526A5,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000017608,"[Greek hesperos, western, and aloe, a kind of plant]",63CDA832-00D3-4040-83A2-0CC61EF93F08,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017624,"Desert-lily [Greek hesperos, western, and kallos, beauty]",20767BA1-85BA-4FB1-82A9-8B55032CF8B3,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017628,"[Greek hesperos, west, and knide, nettle]",15903502-CF37-4355-9757-6B51539492FE,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017637,"[Greek hesperos, evening or western, and mecon, poppy]",5CB68939-0EC3-49F7-B4FA-0C428C31C756,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017649,"Our Lord’s candle, Quixote plant",03EF002B-EBC7-4C4D-BD98-B9A6AB5A6EC2,,,,,,,,,,,,,,2004-05-21,,,2004-03-08
wfo-4000017666,"Mud plantain [Greek heteros, different, and antheros, anther]",AD7F7E75-A182-4C35-9C1A-28CB910982D1,,,,,,,,,,,,,,2004-05-21,,,2004-03-19
wfo-4000017824,"[Greek hex, six, and alectryon, rooster, alluding to six longitudinal fleshy crests on the floral lip]",78A557F4-15DB-40A5-9788-4C8CA7EDD0FA,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017842,"Heartleaf [Greek hexastylis, with six styles]",DB94882A-F23B-4E03-9CC6-D3478EA14E10,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000017950,"Barbados-lily, naked lady, red spider-lily [Greek hippeus, rider, and astron, star, the allusion obscure]",5F2ED254-E3C8-4F9E-8C38-6DF173DBED1C,,,,,,,,,,,,,,2004-05-21,,,2003-10-30
wfo-4000018065,"False spikeflower [For William Welles Hollister, 1818-1886, California rancher]",6F6BA77D-7ECB-4CDC-A361-3535A3991C16,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000018114,"Jagged chickweed [Greek <i>holos</i>, whole or all, and <i>osteon</i>, bone, humorous allusion to frailty of the plant]",8E6823A3-90A7-4981-83BB-7466238B6CB8,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-4000018211,"Seaside sandwort, sea purslane [for Gerhard August Honckeny, 1724-1805, German botanist]",AA81D1CC-0897-434B-947A-2E44DCA95AFE,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
