taxonID,"Erect shrub to 4m. Twigs cylindrical, 3.5–5mm in diameter, scaly when young, rough with scale bases after the scales have fallen, whitish–green. Leaves in tight pseudowhorls of 6–8 together. Blade 60–100 x 30–55mm, mostly elliptic, occasionally ovate to o",type,language,Contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographic_citation,url
wfo-0001048064,"Erect shrub. Twigs rounded, sub–densely covered with reddish sessile or sub–sessile scales, without simple hairs. Leaves in a loose pseudowhorl, or spirally arranged several together at the tips of the stems. Blade 12–20 x 5–10mm, obovate; apex very shortly retuse, rarely rounded; margin very shortly revolute proximally, otherwise flat; base tapering, laxly scaly above, glabrescent with age and becoming a little rough, sub–densely scaly beneath. Scales sub–circular, sessile, marginal zone narrow and thin, sub–entire, centre large, thick and distinctly impressed. Mid–vein slightly impressed above, obtusely raised beneath, disappearing distally; lateral veins obscure above, weakly or not visible beneath. Petiole 2–3mm, rounded, scaly. Bracts to 6 x 3mm, ovate to obovate–spathulate, apiculate, with silky hairs and scaly in the upper outer part, densely white–fringed along the margins. Bracteoles to 5mm, filiform, hairy at the apex. Inflorescence of solitary or paired flowers, hanging vertically. Pedicels 6–10mm, slender, densely to laxly scaly with shortly stalked scales, and sometimes laxly short–hairy. Calyx c.2mm in diameter, minute, wavy and spreading, or with the narrow margin reflexed, scaly and very shortly hairy outside, with very short and obtuse lobes. Corolla 20mm, tubular; tube c.18 x 3 x 5mm, laxly scaly outside, glabrous inside; lobes c.4 x 3–4mm, ovate to sub–circular, erect at first, later spreading, distinctly irregularly–denticulate and ciliate at the apex. Stamens as long as the corolla on opening, finally slightly exserted; filaments filiform, glabrous; anthers 1.3mm. Disc glabrous. Ovary c.2.5 x 1.5mm, sub–ovoid–cylindrical, very densely scaly, gradually tapering distally; style c.17mm, thick–filiform, glabrous; stigma club–shaped, irregularly lobed. Fruit c.13 x 3.5mm, obliquely sub–cylindrical, deeply 5–grooved.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0000403011,"Shrub of 1–3–1–6 m. Young growth loriform–setose. Leaves narrowly ovate to elliptic, rounded at the base, ± acuminate towards the apex, 50–70 x 30–35 mm, upper surface dark brownish green, lower surface brownish with rather lax scales; petiole loriform–setose. Inflorescence 3–4–flowered, pedicels lepidote. Calyx rather conspicuous, undulately 5–lobed, the lobes broadly triangular, obtuse, loriform–ciliate, lepidote, c. 4 mm. Corolla white with a greenish blotch at the base, 55–60 mm, tube c. 30 mm, pilose near the base, laxly lepidote all over the outside. Ovary lepidote. Capsule unknown",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001048058,"Erect shrub. Twigs slender, rounded, tips scaly; internodes 2–11cm. Leaves 4–6 together in tight pseudo­whorls, not aromatic. Blade 30–60 x 30–40mm, ovate–elliptic or mostly elliptic; apex shortly obtusely acuminate, sometimes apiculate with a small gland; margin entire, slightly revolute; base sub–truncate, rounded or cordate, sub–densely scaly above but quickly glabrescent, densely and persistently scaly beneath. Scales nearly round, wavy at the margin, very distinctly impressed, the scale pits becoming blackish with age. Mid–vein impressed above, strongly prominent beneath; lateral veins 3–4 per side, very slightly impressed above in fully mature leaves, somewhat prominent in younger ones, mostly not easily visible, especially beneath, reticulation obscure. Petiole 1.5–3 x 1–1.5mm, scaly, grooved above. Bracts to 10 x 7mm; outer bracts ovate, acute; inner ones obovate, scaly above along the middle line. Bract­eoles c.6 x 1mm, linear. Pedicels 5–8mm, slender, densely reddish–brown scaly. Calyx c.2.5mm in diameter, disc–like, scaly outside, glabrous inside, the margin undulate and shortly 5–lobed, spreading or reflexed at flowering. Corolla 32 x 14mm, (dry), white, trumpet–shaped; tube 25–30 x 2.5–3 x 2.5–3mm, nearly straight, 5–pouched at the base, very densely scaly outside, glabrous inside; lobes 10–12 x 8–9mm, spreading horizontally, obovate–elliptic, sparsely scaly outside, glabrous inside. Stamens unequal, not or slightly exserted from the throat; filaments filiform, laxly hairy; anthers 2–2.5mm, broadly oblong. Disc low, densely white–hairy. Ovary c.4 x 2mm, cylindrica1–conical, densely and exclusively scaly, abruptly narrowed to the style, slightly 5–ribbed; style c.23mm, scaly and shortly patently hairy in the proximal 1?3, gradually becoming glabrous distally; stigma shortly obconical, minutely crenulate.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0000403008,"Shrub to 2m. Twigs rounded, slender, grey, tips laxly scaly; internodes 2.5–10cm. Leaves 4–6 together in pseudowhorls. Blade 40–55 x 12–23mm, elliptic to obovate; apex shortly obtusely acuminate, rarely rounded; margin entire, flat; base tapering; sub–densely scaly initially on both sides finally glabrescent above, persistently scaly beneath. Scales thin, flat, irregularly lobed; centre small, impressed. Mid–vein shallowly impressed above, prominent beneath, especially proximally; lateral veins 6–8 per side, inconspicuous. Petiole 6–10 x c.1.3mm, grooved above, flattened, scaly initially. Bracts to 15 x 7mm, ovate to obovate–spathulate, laxly scaly outside and with hairs apically, glabrous internally, ciliate and with scales at the margin. Bracteoles 10–15 x 1mm, filiform to sub–spathulate. Inflorescence 5–7–flowered. Pedicels 9–20 x 0.5mm, densely scaly, laxly and very shortly hairy. Calyx very oblique, a thin, wavy, irregularly 5–dentate rim, one or more teeth elongate to 2–4mm. Corolla 50–60mm, trumpet–shaped, white; tube 37–50 x c.2.5 x 3–3.5mm, cylindrical, straight or slightly curved, densely scaly, not hairy outside, laxly hairy inside in the proximal 1?3 only; lobes c.10 x 6–7mm, spreading, spathulate–obovate, laxly scaly outside, glabrous inside. Stamens well exserted from the corolla tube; filaments filiform, hairy in the proximal ½ only; anthers c.2.5mm, oblong, base obtuse. Disc shortly hairy at the upper margin. Ovary c.5 x 1.2mm, elongate–cylindrical, sub–densely scaly and sub–appressed–hairy, gradually narrowed distally; style exserted for c.10mm, scaly and sub–patently hairy for 30mm above the base, otherwise scaly only, nearly to the top; stigma shortly obconica1–globose.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0000403009,"Straggling shrub up to 7 m in favourable locations. Young growth lepidote and often glaucous or with a pruinose bloom. Leaves mostly evergreen, sometimes deciduous, broadly to narrowly elliptic, rounded to the ± obtuse apex, tapered to cordate at the base, 30–90 x 27–50 mm, lepidote or elepidote above, lepidote beneath with rather fleshy, narrowly rimmed equal or unequal scales. Inflorescences all terminal, 2–7–flowered, pedicels lepidote. Calyx disc–like or undulate, lepidote. Corolla tubular to campanulate, variable in colour: yellow, orange (sometimes with a purple flush), red, red and yellow, or purple; usually with a waxy, pruinose bloom, 25–36 mm, the tube 15–22 mm. Stamens 10, filaments pubescent towards the base, rarely entirely glabrous. Ovary lepidote and sometimes puberulous at the apex. Style glabrous or sparsely pubescent or rarely lepidote at the base. Capsule lepidote, cylindric, c. 10 mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001230677,Corolla lobes lepidote outside; most leaves deciduous; corolla purple.,morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0001275566,"Corolla lobes elepidote outside; most leaves evergreen; corolla variable in colour, rarely purple. Leaves relatively broader, length/breadth ratio less than 2.2, usually persistently lepidote above; corolla usually campanulate.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,#N/A,#N/A
wfo-0001230679,"Leaves elliptic to oblong, up to 11 x 3.5cm, lower surface with a thin mid–brown crisped indumentum.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0001048732,"Dwarf shrub, 0.2–l(–1.5)m; young shoots glabrous or with a white ± floccose tomentum. Leaves obovate to elliptic, 4–6(–7.5) x 1.5–2.3cm, 2.2–2.7(–3.3) x as long as broad, apex rounded, apiculate, base ± cuneate, glabrous above when mature, with a dense thick grey–brown ramiform tomentum beneath; petioles 0.5–lcm, usually ± winged, glabrous or with a white floccose tomentum when mature. Inflorescence 2–6–flowered; rhachis 2–3mm; pedicels 10–20mm, stipitate–glandular or with a mixture of long–branched hairs and glands. Calyx 2–12mm, when wel1–developed ± cupular, lobes ciliate or glandular–ciliate, otherwise glabrous. Corolla not fleshy, tubular–campanulate, yellow or orange to carmine, 32–45mm. Ovary stipitate–glandular and/or densely rufous–tomentose. Capsule 8–12 x 4–6mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001048694,Corolla yellowish–red to carmine; calyx (2–)7 –12mm; ovary and pedicels eglandular.,morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001048829,"Shrub, 1–3m. Leaves ovate–lanceolate, (6.5–)9–14 x (3–)4.5–8cm, 1.5–2 x as long as broad, apex rounded, obtuse, base + cordate, lower surface with a thick whitish to buff bistrate indumentum, the upper layer ramiform, lanate–tomentose, the lower compacted; petioles 1.5–2cm, glabrous when mature. Inflorescence 10–15–flowered; rhachis up to 12mm; pedicels 15–30mm, glabrous, stout. Calyx c.lmm, glabrous, lobes rounded. Corolla 7–lobed, campanulate, white to deep rose, with purple flecks, 40–50mm. Ovary and style glabrous. Stamens 12–14. Capsule c.20 x 10mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001048304,"Dwarf shrub, 0.3–1.3m. Leaves oblanceolate to elliptic, 4–6.5 x 1–1.8cm, 3.5–4.5 x as long as broad, apex acute, base cuneate, lower surface with a sparse reddish sub–ramiform indumentum intermixed with stipitate glands, persistent on the midrib, detersile on the lamina; petioles c.0.5cm, tomentose. Inflorescence c.6–flowered; rhachis minute; pedicels 25–30mm, sparsely stipitate–glandular. Calyx 2–4mm, glandular–ciliate, lobes rounded. Corolla campanulate, bright yellow with crimson spots, c.30mm. Ovary stipitate–glandular; style glandular to tip. Capsule not known.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001048644,"Small shrub; young shoots sparsely stipitate–glandular. Leaves obovate, 6–8.5 X 3.1–4.4cm, 1.6–2 x as long as broad, apex rounded, apiculate, base rounded, upper surface glabrous, lower surface with a thick fulvous dendroid tomentum; petioles 1 – 1.5cm, sparsely short stipitate–glandular. Inflorescence c. 10–flowered; rhachis c.5mm; pedicels 7–10mm, shortly stipitate–glandular, often also with remnants of the juvenile tomentum. Calyx 5–7mm, lobes rounded, glandular–ciliate, otherwise glabrous. Corolla fleshy, tubular–campanulate, crimson, 38–45mm. Ovary shortly stipitate–glandular and tomentose. Capsule 15–18 x c.5mm, curved.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001229613,"Tree, 4–8m. Leaves oblanceolate, 7.5–12 x 2.5–4cm, 3–3.5 x as long as broad, apex acuminate, sometimes with extreme tip blunt, base cuneate, lower surface with a dense bistrate indumentum, the upper layer rufous, ramiform–tomentose, persistent or evanescent, the lower whitish, adpressed, scurfy; petioles 1–2cm, densely rufous–tomentose. Inflorescence 6–9–flowered; rhachis c.3mm; pedicels 7– 15mm, densely rufous–tomentose. Calyx c.2mm, tomentose. Corolla funne1–campanulate, pink or purplish, 40–45mm. Ovary densely rufous–tomentose; style glabrous. Capsule not known.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001220550,"Prostrate shrub to 15cm. Twigs c.1mm in diameter, covered with stalked stellate scales, becoming glabrescent, laxly warty. Leaves spirally arranged, not aggregated into pseudowhorls. Blade 6–12 x 4–8mm, ovate or elliptic; apex broadly acute to obtuse, sometimes with a protruding gland; margin entire to sub–crenulate, cartilaginous, narrowly revolute; base broadly tapering to rounded; quickly glabrescent above, more persistently but laxly scaly beneath. Scales irregularly obtusely stellate–lobed, slightly or not impressed. Mid–vein impressed above and raised beneath, or almost smooth; lateral veins obscure. Petiole c.1–1.5 x 1mm, grooved above, scaly. Flower buds to 13 x 7mm, ovate, acute with the bract tips spreading out, almost glabrous. Bracts to 10 x 5mm, ovate, glabrous outside except for a few scales near the acute points outside. Flowers 1–2, horizontal to hanging. Pedicels 10–17 x 0.5mm, sub–densely stellate–scaly, with or without hairs. Calyx c.2.5mm in diameter, disc–shaped, obscurely 5–lobed. Corolla 25–30 x 14–18mm, pink to red, without scent; tube 20–25 x 4–5 x 10–12mm, tubular, slightly expanded upwards, very sparsely scaly outside, glabrous inside, oblique; lobes 5–7 x 5–7mm, sub–circular, half–spreading. Stamens unequal, exserted to c.3mm; filaments linear, glabrous; anthers sub–orbicular, c.1.5mm. Disc prominent, glabrous. Ovary sub–cylindrical, densely scaly, c.3–6 x 2mm, gradually tapering distally; style glabrous, nearly as long as the corolla; stigma obconica1–­globose. Fruit 18–22 x c.2.5mm, fusiform.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
