wfo_id,description,citation,language
wfo-0001198790,"Morphology: Blätter ± aufrecht, seltener schwach, sehr selten deutlich zuriickgekrummt, lang-oder kurz-zungenformig, z.T. nach vorne spatelformig verbreitert, z.T. auch in der Blattmitte verengt, an der Spitze bogig verschmalert und zuge-spitzt (bis abgerundet). Blattrand bis auf 1/2 (-3/4) der Blattlange schwach umgerollt (z.T. nur einseitig), deutlich oder undeutlich mit (1-)3-4 Reihen dickwandiger Zellen gesaumt; diese weniger papillos als die iibrigen griinen Laminazellen; selten vollig ungesaumt. Ubrige griine Laminazellen klein, (9-)10-13.5(-19.5) µm, (locker bis) mittel oder dicht papillos. Blattrippe mit einem dorsalen Band aus (3-)4-7 Schichten englumiger, seltener relativ weitlumiger Stereiden und mit Hydroiden oder Hydroidenhomologen. Rippenriicken klein-warzig (bis gabelig) papillos, selten glatt. Glashaar kurz bis mittellang (seltener lang), an der Basis, seltener bis zur Spitze rotbraun, schwach (bis mittelstark) ge- zahnt oder ± glatt. Synozisch, jedoch haufig nur ein Geschlecht ausgepragt. Perichaetialblätter nicht besonders ausdifferenziert.
Diagnostic: Syntrichia rubella ist wieder als eigene Art anzusehen, nachdem sie bisher als Synonym von S. princeps gait. Sie unterscheidet sich ebenso wie S. antarctica durch eine Reihe von Merkmalen und durch die Verbreitung von S. princeps. Die Formen mit kurz-zungenformigen bis spatelformigen blättern wurden bisher haufig als Tortula tenella bezeichnet, die langblattrigen meist als S. rubella oder S. princeps. Es gibt alle Ubergange zwischen diesen Blattformen, z.T. am selben Stammchen, so z.B. bei Hooker, Glen Leith (Syntypus), Watts 7689 und Bauerlen 2793. Ebenso gibt es sowohl bei langen als auch bei kurzen blättern solche mit zugespitzter und solche mit abgerundeter Blattspitze. Es handelt sich also nur um eine einzige, allerdings sehr variable Art.
Habitat: Auf Erdboden, auf Felsen und Mauern, seltener auf der Borke von Baumen.
Distribution: Südafrika, Australien, Neuseeland.","Kramer, WA. 1988. Beiträge zur systematik und bryogeographie einiger sippen von Tortula Hedw. sect. Rurales De Not. (Pottiaceae, Musci) unter besonderer berücksichtigung der südhemisphäre. J. Hattori bot. Lab. 65: 81-144. [All rights reserved]",German
wfo-0001213535,"Habitat: Saxicolous.","Magill, RE; Van Rooy, J. 1998. Erpodiaceae to Hookeriaceae. In: OA Leistner & E du Plessis (eds), Fl. S. Africa (1,3): 445-622. [https://www.biodiversitylibrary.org/item/171731#page/3/mode/1up] [CC BY]",German
wfo-0001260939,"Morphology: Ein stark verzweigtes Zwergsträuchlein von kaum Spannenhöhe (so die vorliegenden zwei Exemplare) mit ± spatelförmigen, bespitzten, lang- und dicht seidig behaarten, ± 6 mm langen und ± 3 mm breiten, auf dicken, kantigen, ± 3.5 mm langen Blattstielen stehenden Laubblättchen. Nebenblätter ± verkehrtlanzettlich, ± 7 mm lang und ± 2.5 mm breit. Blüten einzeln, auf ± 3 mm langen Stielen und mit linealischen, ± 5 mm langen Tragblättern. Kelch seidig behaart, mit glockiger, 3.5 mm hoher Röhre und fünf ± 4 mm langen, pfriemlichen, spitzen Kelchabschnitten, die durch ± flache Buchten von einander getrennt sind; da die Ränder der Kelchabschnitte etwas der Länge nach nach innen gekrümmt sind, sind sie etwas dicklich. Krone blau oder purpurfarbig (?), Fahne aussen seidig behaart, mit nahezu kreisrunder Platte und ± 2.5 mm langem Nagel, Flügel kahl, ± 9 mm lang, mit ± 3 mm langem Nagel, Kiel seidig behaart, etwa so lang wie die Flügel, nicht geschnäbelt, abgerundet. Fruchtknoten seidig behaart.
Distribution: BASUTOLAND: White Hill.","Schinz, H; Thellung, A. 1921. Beiträge zur kenntnis der afrikanischen flora (XXX). Vjschr. Naturf. Ges. Zürich 66: 221-256. [https://www.biodiversitylibrary.org/item/100891#page/240/mode/1up] [All rights reserved]",German
wfo-0001292629,"Diagnostic: Im Habitus der blätter und im Kelch stimmt unsere Art fast genau mit Pterocelastrus rostratus uberein. Dieser unterscheidet sich aber durch bedeutend langer gestielte, reicher verzweigte und lockerere blütenstande, ferner auch durch den Mangel der Punktierung der Petalen nicht unerheblich. Es kame noch in betracht die als Seytophyllum angustifolium Sond. beschriebene Art, die mir nur aus der Beschreibung bekannt ist, die aber von Pterocelastrus galpinii abweicht durch: 'Leaves 1 1/4-1 1/2 inches long, also' nur bis 4 cm lange blätter, und 'peduncles 4-6 together, 1-2 inches long.'","Loesener, LET. 1908. Celastraceae africanae IV. Bot. Jahrb. Syst. 41: 298-312. [https://www.biodiversitylibrary.org/item/703#page/321/mode/1up] [All rights reserved]",German
wfo-0001292860,"Diagnostic: L. humifusum gehort zu dem Formenkreis des L. aethiopicum und L. telephioides. Es unterscheidet sich von dem ersteren im Wesentlichen durch die Wuchsform, die sehr lockeren, meist seitlichen Blütenstände und die verhältnismäßig lang gestielten Blüten; von dem letzteren durch die Form der Blätter.","Friedrich, HC. 1956. Beiträge zur kenntnis der Molluginaceen revision der gattung Limeum L. Mitt. Bot. Staatssamml. München 2(14-15): 133-166. [https://www.biodiversitylibrary.org/item/52336#page/163/mode/1up] [All rights reserved]",German
wfo-0001293192,"Morphology: In der Tracht von H. granulata (N. E. Br.) Dtr. et Schwantes kaum verschieden, Blätter von derselben Grösse und berflächenbeschaffenheit und -färbung; rükseits nach dem Ende hin ebenfalls gekielt, sonst halbwalzenrund, aber vielleicht am Ende nicht leicht beilschneidenartig ausladend wie bei H. granulata, Möglicherweise ist dieser Unterschied aber nicht spezifischer sondern individueller Natur, da wir von H. granulata in unseren Kulturen nur Abkömmlinge eines einzigen Individuums, von H. Herrei ebenfalls nur eine Pflanze besitzen. Blüte unbekannt. Kapsel geschlossen 7 mm, geöffnet 12 mm breit, 5 zellig, Ränder der Zellendecken einander vielfach nicht berührend; Quelleisten dunkelbraun, am Grunde nebeneinander verlaufend, dann divergierend, am Rande kaum gefranst, mit sehr schmalen Klappenflügeln. Samen bräunlichgelb, kugelig-eiförmig, mit sehr flachen Papillen besetzt, 2/3 mm lang.
Distribution: Kapland, Bezirk Graaf Reinet. Botanischer Garten von Stellenbosch.","Schwantes, MHG. 1928. Zur systematik der Mesembrianthemen. Z. Sukkulentenk. 3: 16-30. [All rights reserved]",German
wfo-0001293201,"Morphology: Pflanze mit sehr kurzen, verzweigten Stämmchen, rasenförmig. Blätter aufrecht, etwas aus-oder einwarts gekrummt, am Grunde verwachsen, halbstielrund, oberseits flach oder schwach ausgehöhlt, an den Kanten gerundet, im obersten Drittel zusammengedrückt gekielt, stumpflich mit kleinem weißen Knorpelspitzchen, 6-10 cm lang, am Grunde bis 1 cm breit, ca. 6 mm dick, am Kiel etwa 1 cm breit, sehr weichfleischig, hellgrün, mit zahlreichen länglichen, etwas erhabenen, dunkleren und durchscheinenden Punkten. Blütenschaft 3-7 blütig, 10-20 cm hoch, etwas zusammengedrückt, mit scheidig verwachsenen, nach oben kleiner werdenden Deckblättern. Blütenstiele 3-8 cm lang, nach oben verdickt. Kelch breit kreiselförmig; Zipfel 5, etwas ungleich lang, dreieckig lanzettlich, spitz, grün, 15-20 mm lang, an der Spitze zurückgekrümmt. Blumenblätter kürzer als die Kelchzipfel, sclimal lineal, fast pfriemlich, mehrreihig, gelb, äußerste am Rücken gerötet. Staubgefäße ebensolang, zahlreich, weißlichgelb, am Grunde weiß behaart, anfangs kegelig zusammengeneigt. Fruchtknoten kegelig mit 5 langen, fädlichen, oberseits papillösen Griffeln, so lang wie die Staubgefäße. Bluht gegen Abend im Mai bis Juni.
Diagnostic: M. carinans Haw., mit dem sie allerdings sehr nahe verwandt ist.
Distribution: Kapkolonie.","Berger, A. 1908. Mesembrianthemen und Portulacaceen. Beschreibung und Anleitung zum Bestimmen der wichtigsten Arten, mit kurzen Angaben über die Kultur  . Eugen Ulmer, Stuttgart. [https://doi.org/10.5962/bhl.title.15522] [All rights reserved]",German
wfo-0001293329,"Diagnostic: Ich kann mich nicht recht daruber entscheiden, in welche Gruppe die vorliegende Art am besten untergebracht wird. Am wahrscheinlichsten gehort sie zu den -Bracteata- und zwar in die Nahe der M. asperum Haw., mit dem zusammen M. Urbanianum durch das Fehlen der Bracteen unter dem Kelche vor allen anderen Arten der Gruppe charakterisiert ist. Ich hoffe auf die Art noch einmal zuruckzukommen, sobald ich in den Besitz reichlicheren Materiales gelangt bin.
Distribution: Westliches Kapgebiet.","Schlechter, FRR. 1897. Plantae schlechterianae novae vel minus cognitae describuntur. I. Bot. Jahrb. Syst. 24: 434-459. [https://www.biodiversitylibrary.org/item/682#page/447/mode/1up] [All rights reserved]",German
wfo-0001293460,"Morphology: Aufrechter Strauch mit bis 15 cm langen Internodien und aufrechten, festen, im Neutriebe grunen Zweigen. Blätter 8 bis 15 cm lang, 3 mm breit, 4 mm dick, halbstielrund, oben ± verflacht, am Grunde schwach miteinander verwachsen, in der Aufsicht nicht punktiert, in der Durchsicht mit als helle, kleine Punkte erscheinenden Idioblasten. Blüten endständig, lang gestielt. Kelch kreiselförmig, fünfzipflig, zwei Kelchzipfel 4 1/2 cm lang, nicht häutig gerandet, mit den Ansatzlappen uber die anderen greifend; diese trockenrandig, mit Fortsätzen von 1 1/2, 2 1/2 und 3 cm Länge. Die Fortsätze aller Kelchzipfel sind zugespitzt und gleichen den Laubblättern vollkommen. Blumenblätter mehrreihig, 13 mm lang, 1 1/2 mm breit, lanzettlich, spitz endigend, weiß, Nach innen folgt ein Kranz staminodialer Petalen, die etwa 8 mm lang sind und bis 2/3 mm breit, an der Spitze oft eingekerbt, weiß. Staubblätter mehrreihig, weiß, mit gelben Staubbeuteln, die die Narben zum Teil etwas uberragen; innere Staubfäden etwa 1/3 der Lange von der Basis entfernt mit Haarmanschetten, äußere Staubfäden mit mehr von der Basis ausgehenden Haaren. Staubblätter mit mehreren Reihen schmaler weißer Staminodien umgeben, die am Grunde etwas behaart sind und mit den Staubblättern kegelförmig nach innen geneigt sind. Ovarwall (Diskus) ununterbrochen, dunkelgrün, krenuliert, niedrig, schmal und wenig hervortretend. Ovar mit hohen, gerundeten Wülsten mit tiefen Furchen; Narben 5, 3 mm lang, aufrecht, breit, nach der Mitte zu stark verdickt (fast halb eiförmig), zugespitzt, mit zottig-vließartiger, grünlichgelber, flacher Innenseite und stark gewölbter Außenseite, die mit eng anliegenden, nach der Spitze gerichteten glänzenden gelblichgrünen Haaren bedeckt ist. Kapsel fünffächerig, ganz der Gattung Mesembrianthemum, wie ich sie abgegrenzt habe, entsprechend, das heißt mit steifen Zellendecken, ohne Plazentarhöcker, mit Klappenflügeln.
Diagnostic: Die Art unterscheidet sich von allen ihren Verwandten sofort durch die sehr langen, auffallenden, blattartigen Fortsatze der Kelchzipfel.","Schwantes, MHG. 1927. VIII. Mesembrianthemum stephanii. Moller's Deutsche Gartn.-Zeitung 42: 159-159. [All rights reserved]",German
wfo-0001293524,"Morphology: Körperchen 2-3 cm lang, 2-3 cm breit; 1.8-2.8 cm dick, umgekehrt kegelförmig; Spalt 5-7 mm tief eingeschnitten, Seitenflächen milchfarben perlgrau; Endfläche der Loben mit entweder ganz einheitlicher durchscheinender und in der Aufsicht dunkel erscheinender Fensterfläche, oder diese ist nur von vereinzelten kleineren Flecken oder dendroiden Malen von derselben Färbung wie die Seitenflächen unterbrochen; Rand des Fensters ab und zu etwas dendroid, oft von vereinzelten zerstreuten dunklen Punkten umgeben; die Fensterfläche zeigt auf jedem Lobus etwa 5-12 annähernd purpurrote, vereinzelte, regellos verstreute Punkte. Blüte unbekannt. Kapsel geschlossen bis 8 mm, geöffnet bis 12 mm breit, 5-fächerig. Quelleisten bis zum äussersten Ende einander berührend. Zellenwände mit schmalen rudimentären Zellendecken. Samen sehr klein, 1/3 mm lang, kugelig-birnförmig mit scharf abgesetztem Spitzchen, hellbräunlich gelb.","Schwantes, MHG. 1927. Lithops dinteri Schwantes sp. nov. Z. Sukkulentenk. 3: 97-99.",German
wfo-0001293607,"Diagnostic: Einjährig, von der Basis an stark verästelt, Endzweige abstehend. Internodien bis zu 3 cm lang. Größte Blattlänge 2 cm mil am Grunde 6 mm breiter und 3 mm dicker Spreite. Die Blütenstiele sind 8 mm lang, die Kelchzähne wie auch der Kelchtubus werden 3 min lang, die Blumenblätter (von goldgelber Farbe und wohlriechend) sind 6 mm lang. Diese Art gehört in die Gruppe der Nodiflora und ist verwandt mit M. nodiflorum, von demselben jedoch dadurch verschieden, daß die Kelchzipfel kürzer sind als die Blumenblätter.
Habitat: Dünen.
Distribution: Groß-Namaqualand: Dünen von Inachab.","Engler, HGA. 1909. Aizoaceae africanae. Bot. Jahrb. Syst. 43: 189-198. [https://www.biodiversitylibrary.org/item/705#page/201/mode/1up] [All rights reserved]",German
wfo-0001293759,"Morphology: Die stark kiDie stark kinnartig vorgezogene Blattunterseite annähernd halbkugelig, glatt, dunkel punktiert, mit ebenen Oberseiten, die die Wände eines zwischen den beiden. Blättern befindlichen Spaltes bilden, aus dem die Blüte und Kapsel hervorwächst, ohne den Spalt wesentlich zu öffnen. Blüte kurz gestielt, nicht sitzend, noth nicht beobachtet. Kapsel offen 1 1/2 cm breit, 8-fächerig, Klappen 4 mm hoch gekielt, Klappenflügel sehr kurz und feln begrannt oder grannenlos, Plazentarhöcker klein, Samen 1 mm breit, braun, höckerig skulptiert.gene Blartunterseite annähernd halbkugefig, glatt, dunkel punktiert, mit ebenen Oberseiten, die die Wände eines zwischen den beiden. Blättern befindlichen Spaltes btlden, aus dem die BlOte und Kapsel hervorwächst, ohne den Spalt wesentlich zu öffnen. Blüte kurz gestielt, nicht sitzend, noth nicht beobachtet. Kapsel offen 1½ cm breit, 8-fächerig, Klappen 4 mm hoch gekielt, Klappenflügel sehr kurz und feln begrannt oder grannenlos, Plazentarhöcker klein, Samen 1 mm breit, braun, höckerig skulptiert.
Diagnostic: Dem Pl, Bolusii im Habitus sehr ähnlichi, aber durch die fast eine Kugel bildenden, am Kinn glatten (nicht runzligen und grubig vertieften) Blätter verschieden. Die Kapsel besitzt viel dickere, bedeutend höher gekielte Klappen als Pl. Bolusii und Pl. simulans; Quelleisten am Ende nicht zerschlitzt wie bei diesen Arten, Beim Öffnen der Kapsel legen sich die Klappen wohl wegen ihrer viel bedeutenderen Dicke nicht alsobald zurück wie bei den anderen beiden Arten.
Distribution: Kapland, Bez. Willomore.","Werdermann, E. 1930. Bilder chilenischer kakteen und anderer sukkulenten III. Monatsschr. Deutsch. Kakteen-Ges. 2(7): 141-144. [All rights reserved]",German
wfo-0001294074,"Morphology: Sehr zwergiges Sträuchlein mit äusserst stark verkürzten Internodien. Blätter eiförmig, bis 5 mm lang und breit und 3 mm dick; Oberseite eben, Unterseite fast halbkugelig, andeutungsweise gekielt, bläulich graugrün, in der Durchsicht gross punktiert, Ränder und Kiel durchscheinend, Blüte und Frucht unbekannt.","Schwantes, MHG. 1930. Neue Mesembriaceen VI. Monatsschr. Deutsch. Kakteen-Ges. 2(3-4): 64-69. [All rights reserved]",German
wfo-0001294240,"Morphology: Bis 20 cm breite, 10 cm hohe Rasen bildend, vielköpfig, Köpfe (oder Rosetten) vier- bis sechsblättrig. Blätterpaare in einem ± rechten Winkel spreizend, 3 bis 5 cm lang, schmalbootförmig, gekult, mit flachgewölbter Oberseite, die an den Rändern abgerundet ist, Unterseite im Querschnitt ± halbkreisförmig. Sie sind 1.3 bis 1.5 cm breit, an der Basis 1 cm dick, hart, blaugrün mit verwaschener weißlicher Marmorierung. Blattende ± verbreitert, stumpf, mit drei bis sieben blaugrünen, sehr verschieden großen, breiten, dicken, abstehenden bis 4 mm langen Zähnen, die ein kurzes, braunes Spitzchen tragen. Die Epidermis ist sehr fein und dicht gekörnelt. Blüten einzeln, mit 3 bis 4 cm langem, zwei- bis vierkantigem, brakteenlosem, nach oben stärkerwerdendem Stiel. Kelch etwas breitgedrückt, fünfzipfelig, die beiden großen 10 mm langen Zipfel scharf gekielt, mit einem rötlichen, etwa 1 mm langen, abstehenden, schwachen Zähnchen nahe der Kielspitze, die drei kürzeren, etwa 6 mm langen Zipfel abgerundet, hautig umrandet, kapuzenartig zusammengezogen, mit einem starken, blaugrünen, nach oben gerichteten Zahn. Blütendurchmesser 3.5 bis 4 cm, Petalen etwa 75, einreihig, 15 bis 25 mm lang, abgerundet, am Ende lineal-lanzettlich, hellgoldgelb, frei. Stamina vierreihig, Filamente dünn, bis 9 mm lang, kahl, nur die mittleren am Grunde kurz behaart, unten weißlich, nach oben gelb; Antheren dottergelb, 2/3 mm lang. Krenlierter Ringwall ununterbrochen, niedrig, gelbgrün, niedrig. Ovar mit fünf hohen Buckeln, jeder mit einem 8 bis 9 mm langen, innen zottig papillösen, grüngelbem Stigma mit zurück- gekrümmter Spitze. Placenta wandständig. Kapsel fünffächrig mit schwacher Kolumella und rudimentären Zelldecken. Quellleisten eng aneinanderliegend, ziemlich breit geflügelt. Ohne Placentarhöcker. Durchmesser im geöffneten Zustande 1 cm. Sie hat eine gewisse Ähnlichkeit mit den Kapseln von Delosperma, Lithops und Dinteranthus. Die Samen sind 0.7 mm lang, glänzend, rauh, aber nicht skulptiert. Die Art ist Vertreter eines neuen Genus, dessen habituelle Ähnlichkeit mit dem Subgenus (oder Genus?) Carruanthus nur äußerlich ist. Dieses hat einen unterbrochenen krenlierten Ringwall und in der Kapsel Zellendecken und rudimentäre Placentarhöcker und der Blütenstand ist mehrblütig und hat folglich Brakteolen, die bei Schwantesia Ruedebuschii fehlen. Von Faucaria mit der gewisse Blattähnlichkeiten bestehen, unterscheidet sich Schwantesia Riidebuschii durch ununterbrochenen Ringwall (bei Faucaria unterbrochen), völlig anderen Fruchtbau und nicht sphaeroide Sämlinge. Schwantesia Ruedebuschii gehört zu den nichtsphaeroiden Arten, die einen völlig sphaeroiden Sämling haben. Dieser gleicht noch im Alter von fünf bis sieben Wochen genau einem solchen einer Lithopsart und hat einen so kurzen Spalt, wie wir ihn nur bei L. pseudotruncatella, L. alpina und L. Ruschiorum kennen. Erst am dritten Tage nach der Keimung nimmt er die breite Urnen-oder Halbkugelform und bald darauf eine schone orangebraunliche Farbe an. Nach sechs bis sieben Wochen weitet sich der Spalt und das erste Laubblattpaar erscheint, das vorerst noch einem Conophyten-körperchen sehr ähnlich sieht, da die beiden Blätter bis an das etwa 1 mm lange Orificium miteinander verwachsen sind.
Distribution: D.S.W. Afr.: Groß-Namaland, auf drei kleinen, dicht bei-einanderliegenden Quarzhügelchen auf Farm Vahldorn blühend 6. 6. 1924, Dtr. 5190 und Rüdebusch ebenda; auf einem 80 m hohen Quarzberg, 8 km östlich Eendorn, Dtr.","Dinter, MK. 1927. Schwantesia rüdebuschii. Moller's Deutsche Gartn.-Zeitung 19: 234-234. [All rights reserved]",German
