"taxonID","Identifier","bibliographicCitation"
"wfo-0001194648","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001194648","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001194676","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001194696","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001194697","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001194697","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001194888","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001184235","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001184279","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001184330","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001172467","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001155747","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001185998","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001109511","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-4000038422","309322","Smith, Lyman B. 1967. Bromeliaceae of the Guayana Highland. Mem. New York Bot. Gard. 14: 15-68."
"wfo-0001108118","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109623","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109317","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001274338","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001228677","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001110391","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001268613","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001113278","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001116266","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-4000003007","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001113116","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109649","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001120277","477432","Mickel, John T. & Beitel, Joseph M. 1988. Pteridophyte Flora of Oaxaca, Mexico. Mem. New York Bot. Gard. 46: 1-580."
"wfo-0001147802","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001147968","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001148249","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001107320","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001153324","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001114109","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001114512","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001108911","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109389","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109390","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001122000","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001128909","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001274439","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001152305","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001121610","477432","Mickel, John T. & Beitel, Joseph M. 1988. Pteridophyte Flora of Oaxaca, Mexico. Mem. New York Bot. Gard. 46: 1-580."
"wfo-0001154092","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-4000004749","55488","Acevedo-Rodríguez, Pedro & collaborators. 1996. Flora of St. John, U.S. Virgin Islands. Mem. New York Bot. Gard. 78: 1-581."
"wfo-4000005139","55488","Acevedo-Rodríguez, Pedro & collaborators. 1996. Flora of St. John, U.S. Virgin Islands. Mem. New York Bot. Gard. 78: 1-581."
"wfo-4000038767","55488","Acevedo-Rodríguez, Pedro & collaborators. 1996. Flora of St. John, U.S. Virgin Islands. Mem. New York Bot. Gard. 78: 1-581."
"wfo-4000021082","55488","Acevedo-Rodríguez, Pedro & collaborators. 1996. Flora of St. John, U.S. Virgin Islands. Mem. New York Bot. Gard. 78: 1-581."
"wfo-4000040983","55488","Acevedo-Rodríguez, Pedro & collaborators. 1996. Flora of St. John, U.S. Virgin Islands. Mem. New York Bot. Gard. 78: 1-581."
"wfo-4000032416","55488","Acevedo-Rodríguez, Pedro & collaborators. 1996. Flora of St. John, U.S. Virgin Islands. Mem. New York Bot. Gard. 78: 1-581."
"wfo-0000978533","479815","Ackerman, James D. 1995. An orchid flora of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 73: 1-203."
"wfo-0000977588","479815","Ackerman, James D. 1995. An orchid flora of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 73: 1-203."
"wfo-0000942840","479815","Ackerman, James D. 1995. An orchid flora of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 73: 1-203."
"wfo-0000860414","24006","Andersson, Lennart. 1998. A revision of the genus Cinchona (Rubiaceae--Cinchoneae). Mem. New York Bot. Gard. 80: 1-75."
"wfo-0001146665","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001146667","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0000736987","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000753096","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000753099","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0001189610","477883","Buck, William R. 1987. Bryostephane Steereana: A Collection of Bryological Papers Presented to William Campbell Steere On The Occasion of His 80th Birthday. Mem. New York Bot. Gard. 45: 1-749."
"wfo-0001174588","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001202205","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001202204","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001184772","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001199075","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001171021","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001115607","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-4000018045","334163","Grimes, J. E. 1990. A revision of the New World species of Psoraleeae (Leguminosae: Papilionoideae). Mem. New York Bot. Gard. 61: 1-114."
"wfo-4000033628","334163","Grimes, J. E. 1990. A revision of the New World species of Psoraleeae (Leguminosae: Papilionoideae). Mem. New York Bot. Gard. 61: 1-114."
"wfo-0001061384","334163","Grimes, J. E. 1990. A revision of the New World species of Psoraleeae (Leguminosae: Papilionoideae). Mem. New York Bot. Gard. 61: 1-114."
"wfo-4000031822","334163","Grimes, J. E. 1990. A revision of the New World species of Psoraleeae (Leguminosae: Papilionoideae). Mem. New York Bot. Gard. 61: 1-114."
"wfo-0001109565","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001114195","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001147480","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001147853","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001113297","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109024","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001112231","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001274309","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001150013","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001112794","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001113813","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001119191","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000502826","394287","Krukoff, Boris A. & Barneby, Rupert C. 1969. Supplementary notes on the American species of Strychnos. VIII. Mem. New York Bot. Gard. 20: 1-93, IX. 94-99."
"wfo-0000502730","394287","Krukoff, Boris A. & Barneby, Rupert C. 1969. Supplementary notes on the American species of Strychnos. VIII. Mem. New York Bot. Gard. 20: 1-93, IX. 94-99."
"wfo-0001123780","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001108884","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001113293","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109608","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001114574","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001109296","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000268495","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001109590","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0000510637","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0000439323","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0000438917","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0000432353","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0000362963","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0000342977","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0000352944","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0000362833","298448","Smith, Lyman B. & Schubert, Bernice G. 1952. Plants collected in Ecuador by W. H. Camp. Begoniaceae. Mem. New York Bot. Gard. 8 (1): 36-40."
"wfo-0001203347","363287","Fulford, Margaret H. 1963. Manual of the leafy Hepaticae of Latin America--Part I. Mem. New York Bot. Gard. 11: 1-172."
"wfo-0001201726","363287","Fulford, Margaret H. 1963. Manual of the leafy Hepaticae of Latin America--Part I. Mem. New York Bot. Gard. 11: 1-172."
"wfo-0001200487","357107","Fulford, Margaret H. 1968. Manual of the leafy Hepaticae of Latin America--Part III. Mem. New York Bot. Gard. 11: 277-392."
"wfo-0001200483","357107","Fulford, Margaret H. 1968. Manual of the leafy Hepaticae of Latin America--Part III. Mem. New York Bot. Gard. 11: 277-392."
"wfo-0001200190","363287","Fulford, Margaret H. 1963. Manual of the leafy Hepaticae of Latin America--Part I. Mem. New York Bot. Gard. 11: 1-172."
"wfo-0001200071","363287","Fulford, Margaret H. 1963. Manual of the leafy Hepaticae of Latin America--Part I. Mem. New York Bot. Gard. 11: 1-172."
"wfo-0001200063","363287","Fulford, Margaret H. 1963. Manual of the leafy Hepaticae of Latin America--Part I. Mem. New York Bot. Gard. 11: 1-172."
"wfo-0001198040","357107","Fulford, Margaret H. 1968. Manual of the leafy Hepaticae of Latin America--Part III. Mem. New York Bot. Gard. 11: 277-392."
"wfo-0000283035","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000283029","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000283020","400189","Maguire, Bassett & Wurdack, John J. 1961. The botany of the Guayana Highland--part IV (2). Mem. New York Bot. Gard. 10: 1-87."
"wfo-0000279410","357523","Maguire, Bassett. 1972. The botany of the Guayana Highland--part IX. Mem. New York Bot. Gard. 23: 1-832."
"wfo-0000271886","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000271202","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000271201","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000270587","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000196999","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000196990","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000195593","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000195355","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0000195352","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
