WFOID,vernacularName,taxon,identifier,preferredName,source,language,countryCode,uri
wfo-0000854755,Féar gortach,Briza media,543,1,,ga,IE,
wfo-0000854755,Conan,Briza media,544,0,,ga,IE,
wfo-0000854755,Luascadhfhér medhon,Briza media,545,0,,ga,IE,
wfo-0000854979,Brómas ceannard,Bromopsis erecta,547,1,,ga,IE,
wfo-0000854979,Brumfhér sneigh,Bromopsis erecta,548,0,,ga,IE,
wfo-0000854979,Brumfhér giobach,Bromopsis erecta,549,0,,ga,IE,
wfo-0000855067,Brómas giobach,Bromopsis ramosa,551,1,,ga,IE,
wfo-0000855398,Brómas móinéir,Bromus commutatus,553,1,,ga,IE,
wfo-0000855692,Brómas bog,Bromus hordeaceus,556,1,,ga,IE,
wfo-0000855692,Brumfheur bog,Bromus hordeaceus,557,0,,ga,IE,
wfo-0000855692,Brumfhér bog,Bromus hordeaceus,558,0,,ga,IE,
wfo-0000856443,Brómas seagail,Bromus secalinus,560,1,,ga,IE,
wfo-0000856443,Brumfhér ségalamhuil,Bromus secalinus,561,0,,ga,IE,
wfo-0000574004,Búidlia chorcra,Buddleja davidii,563,1,,ga,IE,
wfo-0000762573,Luachair dhearg,Butomus umbellatus,565,1,,ga,IE,
wfo-0000578725,Cearrbhacán mara,Cakile maritima,568,1,,ga,IE,
wfo-0000857259,Giolc,Calamagrostis epigejos,570,1,,ga,IE,
wfo-0000858042,Giolc beag,Calamagrostis stricta,572,1,,ga,IE,
wfo-0000061618,Blath Mhuire,Calendula officinalis,575,0,,ga,IE,
wfo-0000061618,Liathán,Calendula officinalis,576,0,,ga,IE,
wfo-0000061618,Ór Mhuire,Calendula officinalis,577,0,,ga,IE,
wfo-0000776917,Réiltín na ngasán,Callitriche brutia,579,1,,ga,IE,
wfo-0000777349,Réiltín meánach,Callitriche hamulata,581,1,,ga,IE,
wfo-0000777394,Réiltín fómhair,Callitriche hermaphroditica,583,1,,ga,IE,
wfo-0000777853,Réiltín eangach,Callitriche obtusangula,585,1,,ga,IE,
wfo-0000778106,Réiltín leathan,Callitriche platycarpa,587,1,,ga,IE,
wfo-0000778236,Réiltín uisce,Callitriche stagnalis,589,1,,ga,IE,
wfo-0000778236,Luibh na luí,Callitriche stagnalis,590,0,,ga,IE,
wfo-0000778440,Réiltín scoite,Callitriche truncata,592,1,,ga,IE,
wfo-0000580837,Fraoch mór,Calluna vulgaris,596,1,,ga,IE,
wfo-0000580837,Craobh,Calluna vulgaris,597,0,,ga,IE,
wfo-0000580837,Fraoch,Calluna vulgaris,598,0,,ga,IE,
wfo-0000580837,Het,Calluna vulgaris,599,0,,ga,IE,
wfo-0000581660,Lus buí Bealtaine,Caltha palustris,603,1,,ga,IE,
wfo-0000581660,Beánnán Bealtaine,Caltha palustris,604,0,,ga,IE,
wfo-0000581660,Plubairsín,Caltha palustris,605,0,,ga,IE,
wfo-0000581660,Lus buidhe Bealtaine,Caltha palustris,606,0,,ga,IE,
wfo-0000581660,Riasc-bláth Órdha,Caltha palustris,607,0,,ga,IE,
wfo-0000581660,Riasc-bhláth órtha,Caltha palustris,608,0,,ga,IE,
wfo-0000581660,Plubairsin,Caltha palustris,609,0,,ga,IE,
wfo-0000581660,Lus Mairi,Caltha palustris,610,0,,ga,IE,
wfo-0000581660,Lus mhuire,Caltha palustris,611,0,,ga,IE,
wfo-0000581660,Pleibistín (buidhe),Caltha palustris,612,0,,ga,IE,
wfo-0000581660,Plobaistín (-bairsín),Caltha palustris,613,0,,ga,IE,
wfo-0001296723,Ialus fáil,Calystegia sepium,619,1,,ga,IE,
wfo-0001296723,Currán carta,Calystegia sepium,620,0,,ga,IE,
wfo-0001296723,Ladhlus,Calystegia sepium,621,0,,ga,IE,
wfo-0001296723,Duil mhial,Calystegia sepium,622,0,,ga,IE,
wfo-0001296723,Corrán casta,Calystegia sepium,623,0,,ga,IE,
wfo-0001296723,Craipleach,Calystegia sepium,624,0,,ga,IE,
wfo-0001296723,Féitheán talún,Calystegia sepium,625,0,,ga,IE,
wfo-0001298858,Plúr an phrionsa,Calystegia soldanella,627,1,,ga,IE,
wfo-0000828550,Méaracán gorm,Campanula rotundifolia,632,1,,ga,IE,
wfo-0000828550,Lus na gcoinnle gcarach,Campanula rotundifolia,633,0,,ga,IE,
wfo-0000828550,Lus na gcoinnle gcorrach,Campanula rotundifolia,634,0,,ga,IE,
wfo-0000829176,Scornlus,Campanula trachelium,637,1,,ga,IE,
wfo-0000584001,Caineab,Cannabis sativa,642,0,,ga,IE,
wfo-0000584001,Cnaib,Cannabis sativa,643,0,,ga,IE,
wfo-0000585589,Lus an sparáin,Capsella bursa-pastoris,645,1,,ga,IE,
wfo-0000585589,Lus coscadh na fola,Capsella bursa-pastoris,646,0,,ga,IE,
wfo-0000585589,Spáidín,Capsella bursa-pastoris,647,0,,ga,IE,
wfo-0000585589,Luibh na nAosán,Capsella bursa-pastoris,648,0,,ga,IE,
wfo-0000585589,Sraidin,Capsella bursa-pastoris,649,0,,ga,IE,
wfo-0000585589,Lus na fola,Capsella bursa-pastoris,650,0,,ga,IE,
wfo-0000585589,Lus coiscthe na fola,Capsella bursa-pastoris,651,0,,ga,IE,
wfo-0000585589,Lus na n-aosán,Capsella bursa-pastoris,652,0,,ga,IE,
wfo-0000586435,Seilín cuaiche,Cardamine amara,654,1,,ga,IE,
wfo-0000586435,Biolar searbh,Cardamine amara,655,0,,ga,IE,
wfo-0000586792,Searbh-bhiolar casta,Cardamine flexuosa,658,1,,ga,IE,
wfo-0000586792,Biolar searbh casta,Cardamine flexuosa,659,0,,ga,IE,
wfo-0000586924,Searbh-bhiolar giobach,Cardamine hirsuta,661,1,,ga,IE,
wfo-0000586999,Searbh-bhiolar caol,Cardamine impatiens,663,1,,ga,IE,
wfo-0000587355,Biolar gréagáin,Cardamine pratensis,668,1,,ga,IE,
wfo-0000587355,Léine Mhuire,Cardamine pratensis,669,0,,ga,IE,
wfo-0000587355,Seilín cuaiche,Cardamine pratensis,670,0,,ga,IE,
wfo-0000587355,Gleórán,Cardamine pratensis,671,0,,ga,IE,
wfo-0000587355,Biolar ghriagáin,Cardamine pratensis,672,0,,ga,IE,
wfo-0000587355,Lasair léana,Cardamine pratensis,673,0,,ga,IE,
wfo-0000587355,Lus na mban,Cardamine pratensis,674,0,,ga,IE,
wfo-0000587355,Léinteacha,Cardamine pratensis,675,0,,ga,IE,
wfo-0000587355,Léinidh,Cardamine pratensis,676,0,,ga,IE,
wfo-0000114356,Feochadán reangach,Carduus acanthoides,679,1,,ga,IE,
wfo-0000003240,Feochadán caol,Carduus tenuiflorus,681,1,,ga,IE,
wfo-0000344146,Cíb dhosach chaol,Carex acuta,683,1,,ga,IE,
wfo-0000344202,Cíb locháin,Carex acutiformis,685,1,,ga,IE,
wfo-0000344489,Cíb schnáithíneach,Carex appropinquata,687,1,,ga,IE,
wfo-0000344496,Cíb uisce,Carex aquatilis,689,1,,ga,IE,
wfo-0000344548,Cíb ghainimh,Carex arenaria,692,1,,ga,IE,
wfo-0000344910,Cíb shléibhe,Carex bigelowii,694,1,,ga,IE,
wfo-0000344934,Cíb fhéithghlas,Carex binervis,696,1,,ga,IE,
wfo-0000345198,Cíb ghorm,Carex buxbaumii,698,1,,ga,IE,
wfo-0000345352,Cíb earraigh,Carex caryophyllea,700,1,,ga,IE,
wfo-0000345827,Cíb bhán,Carex curta,702,1,,ga,IE,
wfo-0000345960,Cíb bhuí mhóna,Carex demissa,704,1,,ga,IE,
wfo-0000345971,Cíb choille bhocht,Carex depauperata,706,1,,ga,IE,
wfo-0000346001,Cíb thortógach bheag,Carex diandra,708,1,,ga,IE,
wfo-0000346074,Cíb éagmaise,Carex dioica,710,1,,ga,IE,
wfo-0000346128,Cíb scrogallach,Carex distans,712,1,,ga,IE,
wfo-0000346149,Cíb rua,Carex disticha,714,1,,ga,IE,
wfo-0000346179,Cíb ghabhlach,Carex divisa,716,1,,ga,IE,
wfo-0000346192,Cíb liath,Carex divulsa,718,1,,ga,IE,
wfo-0000346291,Cíb na réaltaí,Carex echinata,720,1,,ga,IE,
wfo-0000346340,Cíb dhosach,Carex elata,722,1,,ga,IE,
wfo-0000346372,Cíb ard,Carex elongata,724,1,,ga,IE,
wfo-0000346491,Cíb fhada,Carex extensa,726,1,,ga,IE,
wfo-0000346645,Cíb liathghorm,Carex flacca,728,1,,ga,IE,
wfo-0000347452,Cíb ghiobach,Carex hirta,730,1,,ga,IE,
wfo-0000347546,Cíb odhar,Carex hostiana,732,1,,ga,IE,
wfo-0000348041,Cíb mhín,Carex laevigata,734,1,,ga,IE,
wfo-0000348121,Cíb chaol,Carex lasiocarpa,736,1,,ga,IE,
wfo-0000348243,Cíb bhuí chosach,Carex lepidocarpa,738,1,,ga,IE,
wfo-0000348362,Cíb chorraigh,Carex limosa,740,1,,ga,IE,
wfo-0000348649,Cíb bhocht,Carex magellanica,742,1,,ga,IE,
wfo-0000349250,Cíb dhubh,Carex nigra,746,1,,ga,IE,
wfo-0000349250,Cíob dhubh,Carex nigra,747,0,,ga,IE,
wfo-0000349613,Cíb an mhadra rua,Carex otrubae,749,1,,ga,IE,
wfo-0000349619,Cíb mhaol,Carex ovalis,751,1,,ga,IE,
wfo-0000349686,Cíb gheal,Carex pallescens,753,1,,ga,IE,
wfo-0000349728,Cíb chruithneachta,Carex panicea,756,1,,ga,IE,
wfo-0000349753,Cíb thortógach,Carex paniculata,758,1,,ga,IE,
wfo-0000349841,Cíb scáinte,Carex pauciflora,760,1,,ga,IE,
wfo-0000349896,Cíb chrom,Carex pendula,762,1,,ga,IE,
wfo-0000350055,Cíb na bpaidríní,Carex pilulifera,764,1,,ga,IE,
wfo-0000350327,Cíb sheisceach,Carex pseudocyperus,766,1,,ga,IE,
wfo-0000350429,Cíb na ndreancaidí,Carex pulicaris,768,1,,ga,IE,
wfo-0000350450,Cíb bhallach,Carex punctata,770,1,,ga,IE,
wfo-0000350606,Cíb scartha,Carex remota,772,1,,ga,IE,
wfo-0000350744,Cíb locháin mhór,Carex riparia,774,1,,ga,IE,
wfo-0000350803,Cíb ghobach,Carex rostrata,776,1,,ga,IE,
wfo-0000351203,Cíb bhuí bheag,Carex serotina,778,1,,ga,IE,
wfo-0000351440,Cíb spícíneach,Carex spicata,780,1,,ga,IE,
wfo-0000351662,Cíb choille chaol,Carex strigosa,782,1,,ga,IE,
wfo-0000351794,Cíb choille,Carex sylvatica,784,1,,ga,IE,
wfo-0000352391,Cíb bhoilgneach,Carex vesicaria,786,1,,ga,IE,
wfo-0000130786,Feochadán mín,Carlina vulgaris,788,1,,ga,IE,
wfo-0000804581,Crann sleamhain,Carpinus betulus,790,1,,ga,IE,
wfo-0000804581,Leamhan bog,Carpinus betulus,791,0,,ga,IE,
wfo-0000588460,Cearbhas,Carum carvi,793,1,,ga,IE,
wfo-0000588460,Carabhuadh,Carum carvi,794,0,,ga,IE,
wfo-0000588460,Cearbhur,Carum carvi,795,0,,ga,IE,
wfo-0000588460,Lus mhic chuimín,Carum carvi,796,0,,ga,IE,
wfo-0000588460,Ainís,Carum carvi,797,0,,ga,IE,
wfo-0000588692,Cearbhas fáinneach,Carum verticillatum,799,1,,ga,IE,
wfo-0000812271,Castán,Castanea sativa,802,1,,ga,IE,
wfo-0000812271,Chraobh geann-chno,Castanea sativa,803,0,,ga,IE,
wfo-0000858385,Casfhéar uisce,Catabrosa aquatica,805,1,,ga,IE,
wfo-0000858385,Gruagfheur uisce,Catabrosa aquatica,806,0,,ga,IE,
wfo-0000858385,Gruagfhér uisge,Catabrosa aquatica,807,0,,ga,IE,
wfo-0000858498,Féar trá,Catapodium marinum,809,1,,ga,IE,
wfo-0000858498,Cruithneachd abhach,Catapodium marinum,810,0,,ga,IE,
wfo-0000858509,Féar raithní,Catapodium rigidum,812,1,,ga,IE,
wfo-0000858509,Cuise cruidhata,Catapodium rigidum,813,0,,ga,IE,
wfo-0000008997,Gormán,Centaurea cyanus,816,1,,ga,IE,
wfo-0000008997,Lus gormáin,Centaurea cyanus,817,0,,ga,IE,
wfo-0000008997,Coirce gorm,Centaurea cyanus,818,0,,ga,IE,
wfo-0000008997,Curac na cuig,Centaurea cyanus,819,0,,ga,IE,
wfo-0000008997,Gránphlúr,Centaurea cyanus,820,0,,ga,IE,
wfo-0000057027,Mínscoth,Centaurea nigra,828,1,,ga,IE,
wfo-0000057027,Cnapán dubh,Centaurea nigra,829,0,,ga,IE,
wfo-0000057027,Mullach dubh,Centaurea nigra,830,0,,ga,IE,
wfo-0000057027,Nianscoth,Centaurea nigra,831,0,,ga,IE,
wfo-0000057027,Niansgoth,Centaurea nigra,832,0,,ga,IE,
wfo-0000057027,Bodach dubh,Centaurea nigra,833,0,,ga,IE,
wfo-0000057027,Bata cogaidh,Centaurea nigra,834,0,,ga,IE,
wfo-0000057027,Ceanna dubha,Centaurea nigra,835,0,,ga,IE,
wfo-0000057027,Cnaipe dubh,Centaurea nigra,836,0,,ga,IE,
wfo-0000057027,Brealla gorm,Centaurea nigra,837,0,,ga,IE,
wfo-0000057027,Tobac capaill,Centaurea nigra,838,0,,ga,IE,
wfo-0000057027,Tobac an chapaill,Centaurea nigra,839,0,,ga,IE,
wfo-0000013986,Mínscoth mhór,Centaurea scabiosa,841,1,,ga,IE,
wfo-0000593916,Dréimire Mhuire,Centaurium erythraea,846,1,,ga,IE,
wfo-0000593916,Cead-duilleach,Centaurium erythraea,847,0,,ga,IE,
wfo-0000593916,Dréimire buidhe,Centaurium erythraea,848,0,,ga,IE,
wfo-0000593916,Ceadharlach,Centaurium erythraea,849,0,,ga,IE,
wfo-0000593916,Deagha,Centaurium erythraea,850,0,,ga,IE,
wfo-0000593916,Dréimire bui,Centaurium erythraea,851,0,,ga,IE,
wfo-0000593916,Cróbán mhuire,Centaurium erythraea,852,0,,ga,IE,
wfo-0000593969,Dréimire trá,Centaurium littorale,854,1,,ga,IE,
wfo-0000593969,Dreimire buidhe,Centaurium littorale,855,0,,ga,IE,
wfo-0000594018,Dréimire beag,Centaurium pulchellum,857,1,,ga,IE,
wfo-0000594324,Pretty Betsy,Centranthus ruber,859,0,,ga,IE,
wfo-0000829212,Cuaichín caol,Cephalanthera longifolia,862,1,,ga,IE,
wfo-0000595158,Cluas luchóige mhóinéir,Cerastium arvense,864,1,,ga,IE,
wfo-0000595487,Cluas luchóige mhara,Cerastium diffusum,866,1,,ga,IE,
wfo-0000595550,Cluas luchóige,Cerastium fontanum,869,1,,ga,IE,
wfo-0000595550,Luibh na triucha,Cerastium fontanum,870,0,,ga,IE,
wfo-0000595550,Lus midhe,Cerastium fontanum,871,0,,ga,IE,
wfo-0000595550,Lus na míol,Cerastium fontanum,872,0,,ga,IE,
wfo-0000595603,Cluas luchóige ghreamaitheach,Cerastium glomeratum,874,0,,ga,IE,
wfo-0000596122,Cluas luchóige bheag,Cerastium semidecandrum,876,0,,ga,IE,
wfo-0000596336,Fliodh na tUí,Ceratocapnos claviculata,878,1,,ga,IE,
wfo-0000831785,Cornlach,Ceratophyllum demersum,880,1,,ga,IE,
wfo-0000599113,Camán gall,Chaerophyllum temulum,884,1,,ga,IE,
wfo-0000599113,Lus na ríocach,Chaerophyllum temulum,885,0,,ga,IE,
wfo-0000005006,Camán meall,Chamaemelum nobile,887,1,,ga,IE,
wfo-0000005006,Fíogadán,Chamaemelum nobile,888,0,,ga,IE,
wfo-0000005006,"Camán (-áin) míonla (mínligh, míolla, meall)",Chamaemelum nobile,889,0,,ga,IE,
wfo-0000005006,Finéal madra,Chamaemelum nobile,890,0,,ga,IE,
wfo-0000005006,Coimeán meall,Chamaemelum nobile,891,0,,ga,IE,
wfo-0000600195,Lus an bhalla,Cheiranthus ×cheiri,893,1,,ga,IE,
wfo-0000600195,Lus leat an tsamhraidh,Cheiranthus ×cheiri,894,0,,ga,IE,
wfo-0000600655,Sollendine,Chelidonium majus,896,0,,ga,IE,
wfo-0000600655,Garra bhuí,Chelidonium majus,897,1,,ga,IE,
wfo-0000600655,Lacha cheannruadh,Chelidonium majus,898,0,,ga,IE,
wfo-0000600655,Aonscoth,Chelidonium majus,899,0,,ga,IE,
wfo-0000600655,Cliathach bhuidhe,Chelidonium majus,900,0,,ga,IE,
wfo-0000600897,Blonagán bán,Chenopodium album,908,1,,ga,IE,
wfo-0000600897,Lus coise gé (bán),Chenopodium album,909,0,,ga,IE,
wfo-0000600897,Praiseach fhiadhain,Chenopodium album,910,0,,ga,IE,
wfo-0000600897,Praiseach fhiáin,Chenopodium album,911,0,,ga,IE,
wfo-0000600897,Praiseach mhín,Chenopodium album,912,0,,ga,IE,
wfo-0000601122,Praiseach bhráthar,Chenopodium bonus-henricus,916,1,,ga,IE,
wfo-0000601534,Praiseach an bhalla,Chenopodium murale,919,1,,ga,IE,
wfo-0000601534,Praiseach an fhalla,Chenopodium murale,920,0,,ga,IE,
wfo-0000601534,Praiseach na m-balla,Chenopodium murale,921,0,,ga,IE,
wfo-0000093001,Noínín mór,Chrysanthemum leucanthemum,932,1,,ga,IE,
wfo-0000093001,Nóinín capaill,Chrysanthemum leucanthemum,933,0,,ga,IE,
wfo-0000093001,Súil daimh,Chrysanthemum leucanthemum,934,0,,ga,IE,
wfo-0000093001,Easbogán,Chrysanthemum leucanthemum,935,0,,ga,IE,
wfo-0000093001,Easbuig speain,Chrysanthemum leucanthemum,936,0,,ga,IE,
wfo-0000093001,Easpogán,Chrysanthemum leucanthemum,937,0,,ga,IE,
wfo-0000093001,Noínín bán mór,Chrysanthemum leucanthemum,938,0,,ga,IE,
wfo-0000006741,Buíán,Chrysanthemum segetum,944,1,,ga,IE,
wfo-0000006741,Buachalán (Buafanán) buidhe,Chrysanthemum segetum,945,0,,ga,IE,
wfo-0000006741,Bile buidhe,Chrysanthemum segetum,946,0,,ga,IE,
wfo-0000006741,Íthbhláth órdha,Chrysanthemum segetum,947,0,,ga,IE,
wfo-0000006741,Liathán,Chrysanthemum segetum,948,0,,ga,IE,
wfo-0000006741,Buafanán bridhe,Chrysanthemum segetum,949,0,,ga,IE,
wfo-0000006741,Ceannbhán buidhe,Chrysanthemum segetum,950,0,,ga,IE,
wfo-0000006741,Comann míonla,Chrysanthemum segetum,951,0,,ga,IE,
wfo-0000006741,Íth-bhláth,Chrysanthemum segetum,952,0,,ga,IE,
wfo-0000006741,Buafanán buí,Chrysanthemum segetum,953,0,,ga,IE,
wfo-0000604047,Glóiris,Chrysosplenium oppositifolium,955,1,,ga,IE,
wfo-0000604047,Luibh na luí,Chrysosplenium oppositifolium,956,0,,ga,IE,
wfo-0000604047,Clabrus,Chrysosplenium oppositifolium,957,0,,ga,IE,
wfo-0000604047,Clabar,Chrysosplenium oppositifolium,958,0,,ga,IE,
wfo-0000604047,Lus na laogh,Chrysosplenium oppositifolium,959,0,,ga,IE,
wfo-0000604347,Deagha buí,Cicendia filiformis,961,1,,ga,IE,
wfo-0000080671,Siocaire,Cichorium intybus,964,1,,ga,IE,
wfo-0000080671,Lus an tsiúcaire,Cichorium intybus,965,0,,ga,IE,
wfo-0000080671,Basruan mór,Cichorium intybus,966,0,,ga,IE,
wfo-0000080671,Endivia siuchair,Cichorium intybus,967,0,,ga,IE,
wfo-0000080671,Siocaire fiáin,Cichorium intybus,968,0,,ga,IE,
wfo-0000604532,Fealla bog,Cicuta virosa,971,1,,ga,IE,
wfo-0000604532,Tréanlus,Cicuta virosa,972,0,,ga,IE,
wfo-0000604532,Dathabha bán,Cicuta virosa,973,0,,ga,IE,
wfo-0000604532,Feallair,Cicuta virosa,974,0,,ga,IE,
wfo-0000604532,Forán (-áin),Cicuta virosa,975,0,,ga,IE,
wfo-0000605650,Lus na hóige,Circaea ×intermedia,977,1,,ga,IE,
wfo-0000605657,Fuinseagach,Circaea lutetiana,979,1,,ga,IE,
wfo-0000605657,Fuinseach,Circaea lutetiana,980,0,,ga,IE,
wfo-0000605657,Fuinnseagal,Circaea lutetiana,981,0,,ga,IE,
wfo-0000605657,Lus na h’oidhnan,Circaea lutetiana,982,0,,ga,IE,
wfo-0000006870,Feochadán reatha,Cirsium arvense,985,1,,ga,IE,
wfo-0000043760,Feochadán corraigh,Cirsium palustre,989,1,,ga,IE,
wfo-0000081703,Feochadán colgach,Cirsium vulgare,997,1,,ga,IE,
wfo-0000081703,Feochadán capaill,Cirsium vulgare,998,0,,ga,IE,
wfo-0000081703,Fothannán,Cirsium vulgare,999,0,,ga,IE,
wfo-0000081703,Greaseadán,Cirsium vulgare,1000,0,,ga,IE,
wfo-0000079119,Feochadán móna,Cirsium dissectum,1003,1,,ga,IE,
wfo-0000079119,Cluthrán léana,Cirsium dissectum,1004,0,,ga,IE,
wfo-0000014883,Cluasán fia,Cirsium heterophyllum,1006,1,,ga,IE,
wfo-0000014883,Cluas-an-fhéidh,Cirsium heterophyllum,1007,0,,ga,IE,
wfo-0000356458,Sábhsheisc,Cladium mariscus,1011,1,,ga,IE,
wfo-0000356458,Colgrosc,Cladium mariscus,1012,0,,ga,IE,
wfo-0000356458,Colgróc,Cladium mariscus,1013,0,,ga,IE,
wfo-0000610926,Gabhrán,Clematis vitalba,1016,1,,ga,IE,
wfo-0000890759,Cailmint,Clinopodium ascendens,1018,1,,ga,IE,
wfo-0000613694,Carrán muirisce,Cochlearia anglica,1020,1,,ga,IE,
wfo-0000613735,Carrán creige,Cochlearia danica,1022,1,,ga,IE,
wfo-0000613801,Biolar trá,Cochlearia officinalis,1025,1,,ga,IE,
wfo-0000613801,Biolar trágha,Cochlearia officinalis,1026,0,,ga,IE,
wfo-0000613801,Currán,Cochlearia officinalis,1027,0,,ga,IE,
wfo-0000613801,Amaraich (-che),Cochlearia officinalis,1028,0,,ga,IE,
wfo-0000613801,Cairán,Cochlearia officinalis,1029,0,,ga,IE,
wfo-0000613801,Tráighbhiolar,Cochlearia officinalis,1030,0,,ga,IE,
wfo-0000906556,Magairlín an loscáin,Coeloglossum viride,1032,1,,ga,IE,
wfo-0000906556,Cuigeal an lorcáin,Coeloglossum viride,1033,0,,ga,IE,
wfo-0000763824,Cróch an fhómhair,Colchicum autumnale,1038,1,,ga,IE,
wfo-0000763824,Cróch léana,Colchicum autumnale,1039,0,,ga,IE,
wfo-0000985679,Cnó léana,Comarum palustre,1042,1,,ga,IE,
wfo-0000985679,Cúig bileach uisce,Comarum palustre,1043,0,,ga,IE,
wfo-0000985679,Seamróg chúig bhileach,Comarum palustre,1044,0,,ga,IE,
wfo-0000985679,Cnámh léana,Comarum palustre,1045,0,,ga,IE,
wfo-0000617964,Moing mhear,Conium maculatum,1047,1,,ga,IE,
wfo-0000617964,Mil mhear,Conium maculatum,1048,0,,ga,IE,
wfo-0000617964,Muinmhear,Conium maculatum,1049,0,,ga,IE,
wfo-0000617964,Cornán fáil,Conium maculatum,1050,0,,ga,IE,
wfo-0000617964,Bainne-cíoch-éan,Conium maculatum,1051,0,,ga,IE,
wfo-0000617964,Milbhear (Tréanlus),Conium maculatum,1052,0,,ga,IE,
wfo-0000617964,Milbhir (or Milmhear; Minmhear; Moingmhear),Conium maculatum,1053,0,,ga,IE,
wfo-0000617964,Mongach mhear,Conium maculatum,1054,0,,ga,IE,
wfo-0000617964,Milliona mear,Conium maculatum,1055,0,,ga,IE,
wfo-0000617964,Minmhear,Conium maculatum,1056,0,,ga,IE,
wfo-0000617964,Muing mhear,Conium maculatum,1057,0,,ga,IE,
wfo-0000617964,Mín mhara,Conium maculatum,1058,0,,ga,IE,
wfo-0000617964,Muing mhara,Conium maculatum,1059,0,,ga,IE,
wfo-0000617964,Bainne-cíth-na-n-éun’,Conium maculatum,1060,0,,ga,IE,
wfo-0000619241,Cúlarán,Conopodium majus,1065,1,,ga,IE,
wfo-0000619241,Prátaí luthragáin,Conopodium majus,1066,0,,ga,IE,
wfo-0000619241,Cnó talmhan,Conopodium majus,1067,0,,ga,IE,
wfo-0000619241,Cnútharlán,Conopodium majus,1068,0,,ga,IE,
wfo-0000619241,Cutharlán,Conopodium majus,1069,0,,ga,IE,
wfo-0000619241,Coicearán muice,Conopodium majus,1070,0,,ga,IE,
wfo-0000619241,Práitíní clutharacáin,Conopodium majus,1071,0,,ga,IE,
wfo-0000619241,Caorthalmhuin (-ne),Conopodium majus,1072,0,,ga,IE,
wfo-0000619241,Coireanán-muice (-áin-muice),Conopodium majus,1073,0,,ga,IE,
wfo-0000619241,Cluathairicín,Conopodium majus,1074,0,,ga,IE,
wfo-0000619241,Coireán muice,Conopodium majus,1075,0,,ga,IE,
wfo-0000619241,Práta clúracáin (or lurcáin),Conopodium majus,1076,0,,ga,IE,
wfo-0000619241,Fáinne muice,Conopodium majus,1077,0,,ga,IE,
wfo-0000764146,Fueraremore,Convallaria majalis,1080,0,,ga,IE,
wfo-0000764146,Lile na ngleanntán,Convallaria majalis,1081,1,,ga,IE,
wfo-0001296633,Ainleog,Convolvulus arvensis,1084,1,,ga,IE,
wfo-0001296633,Eidhneán talon,Convolvulus arvensis,1085,0,,ga,IE,
wfo-0001296633,Duillmheal,Convolvulus arvensis,1086,0,,ga,IE,
wfo-0001296633,Táthfhéithleann,Convolvulus arvensis,1087,0,,ga,IE,
wfo-0001296633,Féitheán na mBánta,Convolvulus arvensis,1088,0,,ga,IE,
wfo-0001275476,Conbhaiscne,Cornus sanguinea,1092,1,,ga,IE,
wfo-0001275476,Crann coirnéil,Cornus sanguinea,1093,0,,ga,IE,
wfo-0001275476,Crann muchóra,Cornus sanguinea,1094,0,,ga,IE,
wfo-0001275476,Coinbhile,Cornus sanguinea,1095,0,,ga,IE,
wfo-0000925259,Coll,Corylus avellana,1098,1,,ga,IE,
wfo-0000925259,Calltuinn,Corylus avellana,1099,0,,ga,IE,
wfo-0000925259,Calldainn,Corylus avellana,1100,0,,ga,IE,
wfo-0000925259,Callduinn,Corylus avellana,1101,0,,ga,IE,
wfo-0000925259,Cailtin,Corylus avellana,1102,0,,ga,IE,
wfo-0000925259,Colluinn,Corylus avellana,1103,0,,ga,IE,
wfo-0000925259,Crann coilltín,Corylus avellana,1104,0,,ga,IE,
wfo-0000624606,Praiseach thrá,Crambe maritima,1109,1,,ga,IE,
wfo-0000624606,Praiseach na mara,Crambe maritima,1110,0,,ga,IE,
wfo-0000624606,Praiseach trágha,Crambe maritima,1111,0,,ga,IE,
wfo-0000624606,Raitheach trágha,Crambe maritima,1112,0,,ga,IE,
wfo-0000624606,Murán,Crambe maritima,1113,0,,ga,IE,
wfo-0001009785,Sceach gheal,Crataegus monogyna,1122,1,,ga,IE,
wfo-0001009785,Huath,Crataegus monogyna,1123,0,,ga,IE,
wfo-0001009785,Uath,Crataegus monogyna,1124,0,,ga,IE,
wfo-0001009785,Coirr-sceach,Crataegus monogyna,1125,0,,ga,IE,
wfo-0001009785,Crann sceiche,Crataegus monogyna,1126,0,,ga,IE,
wfo-0001009785,Scé,Crataegus monogyna,1127,0,,ga,IE,
wfo-0000030643,Lus cúráin mín,Crepis capillaris,1129,1,,ga,IE,
wfo-0000129161,Lus cúráin corraigh,Crepis paludosa,1131,1,,ga,IE,
wfo-0001068458,Craobhraic,Crithmum maritimum,1134,1,,ga,IE,
wfo-0001068458,Greidhricí,Crithmum maritimum,1135,0,,ga,IE,
wfo-0001068458,Lus na gcnámh,Crithmum maritimum,1136,0,,ga,IE,
wfo-0001068458,Cnámhlus,Crithmum maritimum,1137,0,,ga,IE,
wfo-0001068458,Grioloigin,Crithmum maritimum,1138,0,,ga,IE,
wfo-0001068458,Greidhri,Crithmum maritimum,1139,0,,ga,IE,
wfo-0001068458,Géirgin (-ne),Crithmum maritimum,1140,0,,ga,IE,
wfo-0001068458,Lus na cnamh,Crithmum maritimum,1141,0,,ga,IE,
wfo-0001068458,Cabáiste faille,Crithmum maritimum,1142,0,,ga,IE,
